76150,Vittorio's Vineyard,24,9,Sauvignon Blanc,V. Sattui
76151,Maldonado Vineyard Dijon Clones,39,9,Chardonnay,Venge
76152,Reserva,12,41,Chardonnay,Veramonte
76155,San Saba Vineyard,49,9,Chardonnay,Wrath
76163,Cold Creek,18,9,Pinot Grigio,Laird
76166,Hi Vista Vineyard,18,9,Sauvignon Blanc,Tin Barn
76167,Le Volpare,14,6,Garganega,Tommasi
76168,Monte Ceriani,11,6,Garganega,Tenuta Sant'Antonio
76169,Afincado Las Compuertas Single Vineyard,45,28,Malbec,Terrazas de Los Andes
76171,Trah Lah Lah,13,42,Merlot-Cabernet Sauvignon,O'Vineyards
76173,Hudson Vineyard,55,9,Chardonnay,Patz & Hall
76174,The Vortex,36,9,Zinfandel,Peachy Canyon
76182,Calanìca Nero d'Avola and Merlot,12,6,Red Blend,Duca di Salaparuta
76184,Colomba Platino,13,6,Insolia,Duca di Salaparuta
76185,Monte Fiorentine,17,6,Garganega,Ca' Rugate
76188,Battle Creek,47,9,Pinot Noir,Erath
76189,Stemmari,9,6,Cabernet Sauvignon,Feudo Arancio
76190,Stemmari,9,6,Merlot,Feudo Arancio
76192,Amethystos,22,36,Sauvignon Blanc,Domaine Costa Lazaridi
76196,Termes,30,30,Tinta de Toro,Numanthia
76205,Château de Flore,15,42,Malbec,Jean-Luc Baldès
76206,My Father's Vineyard Shula's Pond,65,9,Pinot Noir,Brogan
76208,The Slammer,14,9,Syrah,Big House
76211,Crannell,35,9,Pinot Noir,Amity Vineyards
76212,Estate,35,9,Pinot Noir,Amity Vineyards
76213,Monte do Carrapatelo,18,24,Portuguese Red,Luis Duarte
76216,Vittorio's Vineyard,22,9,Sauvignon Blanc,V. Sattui
76217,Sant'Adele,16,6,Merlot,Villa Pillo
76218,Blanc de Blancs,42,9,Chardonnay,Sparkling Pointe
76219,I Campacci,14,6,Red Blend,Tenuta di Trecciano
76221,Poggio Verrano 3,22,6,Red Blend,Poggio Verrano
76222,Guadalupe Branco,14,24,Portuguese White,Quinta do Quetzal
76223,Grou Grey,27,24,Portuguese Red,Wines & Winemakers
76224,Colección,20,30,Chardonnay,Viñas del Vero
76225,Altrovino,40,6,Red Blend,Duemani
76227,Stillwater Creek Vineyard,28,9,Grenache,Novelty Hill
76246,Chairman's Blend Malbec-Cabernet Sauvignon-Syrah,20,28,Red Blend,Cruz Alta
76247,Heritage Blanc,20,9,Rhône-style White Blend,Curtis
76258,Stillwater Creek Vineyard,18,9,Sauvignon Blanc,Novelty Hill
76261,Lindaflor Petite Fleur,30,28,Red Blend,Monteviejo
76262,Lua Nova em Vinhas Velhas,15,24,Portuguese Red,Wines & Winemakers
76263,Woodhenge,30,18,Shiraz,Wirra Wirra
76265,FDR1A,40,18,Cabernet Sauvignon-Shiraz,Yalumba
76266,Gran,40,28,Malbec,Pulenta Estate
76271,Só,30,24,Touriga Nacional,Bacalhôa Wines of Portugal
76273,Estate,28,9,Malbec,Gamache
76275,Vila Santa Reserva,20,24,Portuguese Red,J. Portugal Ramos
76276,Red,18,9,Red Blend,Januik
76278,Elk Prairie Vineyard,39,9,Pinot Noir,Joseph Jewell
76282,La Vila,28,6,Friulano,Lis Neris
76285,Estate Grown,18,9,Riesling,Girardet
76286,Estate Grown,60,9,Cabernet Sauvignon,Grgich Hills
76287,Marjorie Vineyard,50,9,Pinot Noir,Cristom
76288,Aldiano Riserva,19,6,Montepulciano,Cantina Tollo
76289,Dijon 76 Estate,27,9,Chardonnay,Carabella
76290,Olalla Vineyard,55,9,Pinot Noir,Torii Mor
76291,Cúmaro Riserva,45,6,Red Blend,Umani Ronchi
76292,Maldonado Vineyard,39,9,Chardonnay,Venge
76293,Tre Saggi,20,6,Montepulciano,Talamonti
76294,Logan Sleepy Hollow Vineyard Estate Grown,23,9,Chardonnay,Talbott
76296,Domaine Danielle Laurent,50,9,Pinot Noir,Soléna
76297,10 Years Old Tawny,50,24,Port,Niepoort
76298,L'Empreinte de Saint-Mont,25,42,Red Blend,Producteurs Plaimont
76299,Quartilho,13,24,Portuguese Red,Quinta do Casal Branco
76300,Family,19,9,Zinfandel,Sausal
76301,Rockpile Ridge Vineyard,37,9,Zinfandel,Mauritson
76302,Estate,29,9,Cabernet Sauvignon,Cedarville Vineyard
76303,Jerusalem Hill,85,9,Pinot Noir,Domaine Serene
76306,Estate,35,9,Chardonnay,Blakeslee
76307,Terroir Selection Gran Reserva,16,41,Syrah,Casas del Toqui
76311,Tre Saggi,19,6,Montepulciano,Talamonti
76312,Tiara,30,24,Portuguese White,Niepoort
76313,San Lorenzo,17,6,Montepulciano,Umani Ronchi
76314,DTR Ranch,38,9,Syrah,Terre Rouge
76316,Reserve,8,9,Pinot Grigio,Oak Grove
76317,Queulat Gran Reserva Single Vineyard,15,41,Cabernet Sauvignon,Ventisquero
76318,Crucero Reserva,13,41,Chardonnay,Siegel
76319,Synoro,28,36,Red Blend,Skouras
76320,Topaz Impérial,37,9,Sparkling Blend,Sparkling Pointe
76321,Pepper Bridge Vineyard,29,9,Merlot,Two Vintners
76322,Aliwen Reserva,13,41,Cabernet Sauvignon-Carmenère,Undurraga
76326,Laccento,30,6,Ruché,Montalbera
76329,Traditions,15,9,Syrah,Milbrandt
76332,Lawrence Vineyards Don Isidro Red,22,9,Cabernet Sauvignon-Syrah,Gård
76340,Frank Johnson Vineyards,20,9,Gewürztraminer,Armida
76341,Mitsuko's Vineyard,20,9,Sauvignon Blanc,Clos Pegase
76342,Thomas Barton Réserve Privé,40,42,Bordeaux-style Red Blend,Barton & Guestier
76345,Les Vignes de Marcoux Lost Soul,48,9,Syrah,Mark Ryan
76351,Archimage,45,9,Bordeaux-style Red Blend,Sleight of Hand
76353,Clos des Mouches Premier Cru,112,42,Pinot Noir,Chanson Père et Fils
76354,Les Combettes,70,42,Chardonnay,Château de Fuissé
76356,Solesce,60,9,Bordeaux-style Red Blend,Brian Carter Cellars
76358,Les Charmes Premier Cru,78,42,Chardonnay,Domaine Vincent Girardin
76359,Lola,30,9,Chardonnay,Efeste
76366,Les Charmes Premier Cru,110,42,Pinot Noir,Jean-Claude Boisset
76370,Creative Impulse,95,9,Cabernet Sauvignon,Rasa
76371,Paragon Vineyard,17,9,Viognier,Tangent
76373,Touriga Nacional,16,9,Port,Thurston Wolfe
76405,Angimbé,14,6,White Blend,Cusumano
76406,Nicholas Estate,30,9,Pinot Noir,Anam Cara
76411,Timpune,20,6,Grillo,Caruso & Minini
76413,Piesporter Goldtröpfchen Spätlese,22,19,Riesling,Bollig-Lehnert
76414,Temperance Hill Vineyard,19,9,Gewürztraminer,Lumos
76420,Journey,135,9,Bordeaux-style Red Blend,Matanzas Creek
76422,San Benedetto,14,6,Trebbiano di Lugana,Zenato
76428,Case Ibidini,16,6,Syrah,Valle dell'Acate
76431,Temperance Hill,40,9,Pinot Noir,Panther Creek
76442,Grandview Vineyard,20,9,Sauvignon Blanc,Paradise Ridge
76443,The Composer,30,9,Riesling,Rasa
76446,La Conviviance,90,9,Bordeaux-style Red Blend,Château Julien
76447,Musar Jeune,20,47,Rosé,Château Musar
76449,Ghielmetti Vineyard,27,9,Malbec,Fenestra
76451,Reserva,12,41,Pinot Noir,Chilensis
76452,Genesis,16,9,Syrah,Hogue
76456,Reserva,11,41,Chardonnay,Morandé
76462,Natura Un-oaked,11,41,Chardonnay,Emiliana
76466,Estate Reserve,48,9,Petite Syrah,Del Rio
76468,Reserve,45,9,Chardonnay,Clos du Val
76473,Reserva,12,41,Sauvignon Blanc,Veramonte
76480,Amalie,35,46,Viognier-Grenache Blanc,Solms-Delta
76486,Dry,14,19,Riesling,Dr. Heidemanns-Bergweiler
76487,Ovilos,55,36,Red Blend,Estate Biblia Chora
76491,El Albar Lurton Barricas,24,30,Tempranillo,François Lurton
76492,Single Vineyard Reserva,19,28,Malbec,Lamadrid
76496,Patelin de Tablas Blanc Grenache Blanc-Viognier-Roussanne-Marsanne,20,9,Rhône-style White Blend,Tablas Creek
76507,Hazard Hill,13,18,Shiraz,Plantagenet
76520,Saint-Esprit,12,42,Rhône-style White Blend,Delas Frères
76523,Monte da Peceguina,30,24,Portuguese Red,Herdade da Malhadinha Nova
76530,DFJ Touriga Nacional-Touriga Franca,13,24,Touriga Nacional Blend,DFJ Vinhos
76536,Semi-Dry,13,9,Riesling,Heron Hill
76538,Split Oak Estates Sur Lie,12,9,Sauvignon Blanc,Morro Bay
76539,Rosato Pinot Noir,17,9,Rosé,Ponzi
76540,Plénitude,30,42,Tannat,Producteurs Plaimont
76542,Estate,40,9,Pinot Noir,Willamette Valley Vineyards
76543,Le Difese,20,6,Red Blend,Tenuta San Guido
76545,Tinto,24,24,Portuguese Red,Quinta de Sant'Ana
76547,Renzo,50,6,Red Blend,Antonino Tringali-Casanuova
76548,JP Private Selection,12,24,Castelão,Bacalhôa Wines of Portugal
76549,Denmark Street Vineyard Tribute,20,9,Fumé Blanc,Atmosphere
76551,Stillwater Creek Vineyard,22,9,Viognier,Novelty Hill
76552,Dead Fred Vineyard,50,9,Cabernet Sauvignon,Selene
76553,S.T.,36,9,Red Blend,Tero Estates
76556,Individual Vineyard Selection Dry,17,18,Riesling,Pewsey Vale
76560,Indomitable,40,9,Bordeaux-style Red Blend,Woodinville Wine Cellars
76561,Z Three,42,9,Rhône-style Red Blend,Zaca Mesa
76565,Baga & Touriga Nacional,21,24,Portuguese Red,Filipa Pato
76566,Sol Duc,50,9,Meritage,Goose Ridge
76576,Don Tiburcio,14,28,Red Blend,Benegas
76577,Roda Reserva,45,30,Tempranillo Blend,Bodegas Roda
76580,Killerman's Run,20,18,Shiraz-Grenache,Kilikanoon
76582,Bien Nacido Vineyard,45,9,Pinot Noir,Longoria
76584,Bul's Rosé,15,42,Malbec,Jean-Luc Baldès
76587,Sibaris Reserva Especial,16,41,Cabernet Sauvignon,Undurraga
76591,Westside Road Neighbors,69,9,Pinot Noir,Williams Selyem
76592,Aliara,40,41,Red Blend,Odfjell
76593,Almyra,15,36,Chardonnay,Skouras
76597,La Tradizione,22,6,Ruché,Montalbera
76598,Sangiacomo Vineyard,35,9,Chardonnay,B.R. Cohn
76609,Ovilos,55,36,Red Blend,Estate Biblia Chora
76611,Nimbus Single Vineyard,13,41,Sauvignon Blanc,Viña Casablanca
76613,Scharzhofberger Spätlese,41,19,Riesling,Reichsgraf von Kesselstatt
76614,Late Harvest,25,24,White Blend,Quinta da Lagoalva de Cima
76615,Dutton Ranch,35,9,Chardonnay,Dutton-Goldfield
76617,Single Vineyard Plot: Sauco,13,41,Malbec,Anakena
76618,Estate,28,9,Pinot Noir,Blakeslee
76621,Enigma,25,9,Rhône-style White Blend,Terre Rouge
76623,Sunnyside Single Vineyard,35,9,Pinot Noir,Amity
76626,Single Vineyard,17,41,Cabernet Sauvignon,Cremaschi Furlotti
76630,Antrum,53,6,Montepulciano,Ciavolich Giuseppe
76632,K-Price,18,42,Malbec,Clos Troteligotte
76633,Limited Selection,14,41,Pinot Noir,Montes
76634,No. 81 Sonoma Collection,30,9,Chardonnay,JCB
76635,Orzada,20,41,Cabernet Sauvignon,Odfjell
76636,Reserve,60,9,Pinot Noir,Panther Creek
76637,Grande Escolha,38,24,Alfrocheiro,Quinta da Lagoalva de Cima
76640,Reserva de Familia,20,41,Carmenère,Santa Carolina
76641,Capitel Monte Olmi,95,6,"Corvina, Rondinella, Molinara",Tedeschi
76642,Selezione Antonio Castagnedi,45,6,"Corvina, Rondinella, Molinara",Tenuta Sant'Antonio
76643,Serego Alighieri Vaio Armaron,75,6,"Corvina, Rondinella, Molinara",Masi
76645,Hayne Vineyard,100,9,Cabernet Sauvignon,Nickel & Nickel
76648,Les Folatières Premier Cru,90,42,Chardonnay,Louis Latour
76652,Les Clos Grand Cru,81,42,Chardonnay,Chanson Père et Fils
76653,Stagecoach Vineyard,65,9,Cabernet Sauvignon,Conn Creek
76654,Les Cazetiers Premier Cru,110,42,Pinot Noir,Domaine Faiveley
76655,Les Referts Premier Cru,84,42,Chardonnay,Domaine Vincent Girardin
76658,Lavaut Saint-Jacques Premier Cru,75,42,Pinot Noir,Jean-Claude Boisset
76660,Barrel Select,20,9,Sauvignon Blanc,Firestone
76661,Klipsun Vineyard,19,9,Sauvignon Blanc,Barrister
76662,Morgeot Premier Cru,70,42,Chardonnay,Louis Latour
76664,Nielson Vineyard,32,9,Chardonnay,Byron
76666,Bien Nacido Vineyard Block 8,58,9,Pinot Noir,Foxen
76667,20 Yr. Baco Imperial Amontillado,80,30,Palomino,Bodegas Dios Baco S.L.
76668,30 Yr. Old Baco Imperial Oloroso,100,30,Palomino,Bodegas Dios Baco S.L.
76669,Palisade,25,9,Merlot-Cabernet,Soos Creek
76671,Santenots Premier Cru,90,42,Pinot Noir,Olivier Leflaive
76678,Paleo,130,6,Cabernet Franc,Le Macchiole
76680,Game Ranch Single Vineyard Selection,85,9,Cabernet Sauvignon,Goldschmidt
76681,Masseto,240,6,Merlot,Tenuta dell'Ornellaia
76682,Ornellaia,240,6,Red Blend,Tenuta dell'Ornellaia
76683,Redigaffi,350,6,Merlot,Tua Rita
76685,Messorio,315,6,Merlot,Le Macchiole
76686,Scrio,160,6,Syrah,Le Macchiole
76690,Reserve,65,9,Bordeaux-style Red Blend,Januik
76691,Giusto di Notri,80,6,Red Blend,Tua Rita
76694,Les Grandes Lolières,104,42,Pinot Noir,Roche de Bellene
76699,Block Collection Walking Tree,25,9,Cabernet Sauvignon,Geyser Peak
76700,Perbruno,65,6,Syrah,I Giusti e Zanza
76702,Poggio ai Merli,75,6,Merlot,Castellare di Castellina
76703,Les Clissages d'Or,16,42,Melon,Guy Saget
76713,Reserva,16,41,Syrah,Tamaya
76716,T.H.,25,41,Syrah,Undurraga
76719,Cask 520,30,9,Bordeaux-style Red Blend,San Antonio
76722,Ovilos,38,36,White Blend,Estate Biblia Chora
76723,Les Belles Vignes,26,42,Pinot Noir,Fournier Père et Fils
76738,Cuvée A,25,9,Pinot Noir,Anne Amie
76742,Monte Alto,39,6,Garganega,Ca' Rugate
76744,Sachia,20,6,Perricone,Caruso & Minini
76745,Sedàra,15,6,Red Blend,Donnafugata
76748,Villa Prandone Cavaceppo,14,6,Passerina,Il Conte
76749,J Cuvée 20,22,9,Sparkling Blend,J Vineyards & Winery
76750,Torre di Giano,15,6,White Blend,Lungarotti
76755,Lafond Vineyard Pommard Clone,50,9,Pinot Noir,Lafond
76758,Vista Hills Vineyard,40,9,Pinot Noir,Panther Creek
76760,Jenkins Ranch,45,9,Pinot Noir,Patz & Hall
76761,Mustang Springs,36,9,Zinfandel,Peachy Canyon
76763,Tutto a Mano Valmaggiore,30,6,Nebbiolo,Orlando Abrigo
76769,Windacre,30,9,Merlot,Merriam
76772,Frunza,7,14,Pinot Noir,Cameron Hughes
76775,Reserva,12,41,Carmenère,Chilensis
76778,Musar Jeune,20,47,White Blend,Château Musar
76784,Phenomenon,50,9,Red Blend,Benessere
76790,Aliwen Reserva,12,41,Chardonnay,Undurraga
76793,Reserve,25,5,Pinot Noir,Brancott
76798,Dama de Toro,11,30,Tempranillo,Bodegas Fariña
76799,Gold Coast Vineyard Reserva Dorada,35,9,Chardonnay,Costa de Oro
76800,Steinbeck Vineyard,22,9,Viognier,EOS
76801,Morelli Lane Vineyard,40,9,Zinfandel,Dutton-Goldfield
76806,Evidência,10,24,Portuguese Red,Parras Vinhos
76807,Lindsay Estate Vineyard,85,9,Pinot Noir,Paul Hobbs
76808,Crianza,13,30,Tempranillo,Ramón Bilbao
76813,Borgoforte,12,6,Red Blend,Villa Pillo
76814,Lavischio,20,6,Merlot,Villa Poggio Salvi
76815,Old Vine,20,9,Sauvignon Blanc,Kestrel
76819,Jassarte,32,6,Red Blend,Podere Guado al Melo
76821,Château de Sabazan,25,42,Red Blend,Producteurs Plaimont
76822,Castelo do Sulco Reserva,11,24,Portuguese Red,Parras Vinhos
76824,A,23,6,Aglianico,Di Meo
76828,Indomitable,45,9,Bordeaux-style Red Blend,Woodinville Wine Cellars
76830,Flash Point Reserve,28,9,Sangiovese,Trio Vintners
76833,Sardo,28,6,Cannonau,Tenute Soletta
76836,Single Vineyard,15,28,Bonarda,Lamadrid
76840,Rubrato,19,6,Aglianico,Feudi di San Gregorio
76841,Torremilanos Crianza,30,30,Tempranillo,Finca Torremilanos
76844,Reserve,35,9,Pinot Noir,Cerro Prieto
76860,Touquinheiras,19,24,Alvarinho,Wines & Winemakers
76863,Quinta dos Loridos,15,24,Alvarinho,Bacalhôa Wines of Portugal
76866,Roda I Reserva,70,30,Tempranillo,Bodegas Roda
76867,La Reine,40,9,Chardonnay,De Loach
76869,Seven Hills Vineyard Estate Perigee,50,9,Bordeaux-style Red Blend,L'Ecole No. 41
76870,Estate Vineyard,23,9,Gewürztraminer,Gundlach Bundschu
76871,Hyland,20,18,Shiraz,Penley Estate
76874,Morisoli Vineyard,90,9,Cabernet Sauvignon,Sequoia Grove
76876,Eye of the Toad Dry Rose of Pinot Noir,13,9,Rosé,Toad Hollow
76877,Champoux Vineyard,39,9,Merlot,Three Rivers
76878,Emma,32,28,Bonarda,Zuccardi
76883,Art Series,35,18,Shiraz,Leeuwin Estate
76885,el Pape,30,9,Rhône-style Red Blend,Hug
76886,The Estates,25,9,Cabernet Sauvignon,Milbrandt
76890,Vintner's Reserve Summation,15,9,White Blend,Kendall-Jackson
76891,Reserva,17,41,Malbec,Koyle
76894,Crucero,10,41,Merlot,Siegel
76895,Miller Ranch Estate Grown,22,9,Sauvignon Blanc,Silverado
76897,Rocky Top Vineyard,17,9,Zinfandel,Sobon Estate
76898,Brown Ranch,40,9,Chardonnay,Saintsbury
76901,Estate Vineyard,22,9,Marsanne,Wellington
76905,T.H.,25,41,Pinot Noir,Undurraga
76908,House Wine Red,12,9,Red Blend,Magnificent Wine Company
76909,Brothers' Blend Red,17,9,Red Blend,Milbrandt
76911,Lequilibrio,28,6,Barbera,Montalbera
76913,Reserve,40,9,Pinot Noir,Martin Ray
76914,Santo Giordano Vineyards,24,9,Pinot Grigio,Muscardini
76916,Toques et Clochers Océanique,17,42,Chardonnay,Sieur d'Arques
76919,Nimbus Single Vineyard,23,41,Syrah,Viña Casablanca
76920,Late Bottled Vintage,30,24,Port,Niepoort
76922,Tinto,22,24,Portuguese Red,Quinta de Sant'Ana
76927,Estate Selection,50,9,Pinot Noir,Amalie Robert
76928,Single Vineyard Plot: Anís,13,41,Sauvignon Blanc,Anakena
76931,Olson Estate Vineyard,60,9,Pinot Noir,Torii Mor
76934,1865 Single Vineyard,19,41,Sauvignon Blanc,San Pedro
76935,2 Duas Castas Gouveio-Verdelho,13,24,Portuguese White,Herdade do Esporão
76937,50th Vintage Riserva,16,6,Red Blend,Leone de Castris
76938,Wild Ferment,28,41,Pinot Noir,Errazuriz
76939,Prevail West Face,55,9,Red Blend,Ferrari-Carano
76941,Gran Toqui,20,41,Syrah,Casas del Toqui
76946,Two Terroirs,40,9,Pinot Noir,Phillips Hill
76949,Domaine des Perdrix Aux Perdrix Premier Cru,98,42,Pinot Noir,Domaines Devillard
76953,Vive-la-Joie Brut,30,42,Champagne Blend,Bailly-Lapierre
76954,Hallberg Vineyard,55,9,Pinot Noir,Gary Farrell
76955,Zachary's Ladder,30,9,Red Blend,Gorman
76956,Estate Grown,95,9,Merlot,Jarvis
76957,Clos St-Jean Premier Cru,65,42,Chardonnay,Henri de Villamont
76959,Trentenaire,50,9,Red Blend,Brian Carter Cellars
76960,Windthrow,50,9,Rhône-style Red Blend,Cadaretta
76963,Reserva,56,30,Tempranillo,Alidis
76964,I Progni,27,6,"Corvina, Rondinella, Molinara",Le Salette
76966,Levitation,40,9,Syrah,Sleight of Hand
76967,Golden Reserve,21,28,Malbec,Trivento
76968,Wild Eyed,48,9,Syrah,Mark Ryan
76974,Domaine des Perdrix,75,42,Pinot Noir,Domaines Devillard
76976,Boushey Vineyard Le Midi,35,9,Grenache,Maison Bleue
76977,Marquis de Laguiche Morgeot Premier Cru ,114,42,Chardonnay,Joseph Drouhin
76978,I Castagni,100,6,Red Blend,Michele Satta
76982,Chevalier-Montrachet Grand Cru,500,42,Chardonnay,Olivier Leflaive
76984,Champeaux Premier Cru,92,42,Pinot Noir,Roche de Bellene
76985,Giorgio Bartholomäus,140,6,Merlot,Tenuta Argentiera
76986,Galaxy,85,9,Red Blend,Terlato
76987,Corton-Charlemagne Grand Cru,170,42,Chardonnay,Olivier Leflaive
76988,Baffonero,120,6,Merlot,Rocca di Frassinello
76990,Fort Ross Vineyard Sea Slopes,32,9,Pinot Noir,Fort Ross
76991,Episode,175,9,Bordeaux-style Red Blend,Terlato
76992,Donum Estate Vineyard,75,9,Pinot Noir,La Rochelle
76994,Bone Ash Vineyard,85,9,Cabernet Sauvignon,Venge
76995,Bâtard-Montrachet Grand Cru,375,42,Chardonnay,Olivier Leflaive
76997,Wallula Vineyard Biodynamic,32,9,Riesling,Pacific Rim
77000,Folatières Premier Cru,102,42,Chardonnay,Joseph Drouhin
77001,Cluster Select Late Harvest,59,9,Muscat Blanc,Navarro
77002,Stagecoach Vineyard Block I-4,54,9,Syrah,Venge
77009,99W,19,9,Pinot Noir,RouteStock Cellars
77016,Rubesco,15,6,Red Blend,Lungarotti
77017,Casette Foscarin,20,6,Garganega,Monte Tondo
77021,Especiale,40,9,Zinfandel,Peachy Canyon
77022,Austrian Pepper,15,17,Grüner Veltliner,R&A; Pfaffl
77026,Coquille Blanc,30,9,Rhône-style White Blend,Carol Shelton
77028,Albatros,12,42,Malbec,Château de Cénac
77030,Stemmari,9,6,Merlot,Feudo Arancio
77033,Woodruff Family Vineyard,48,9,Pinot Noir,Big Basin
77035,Catena,20,28,Chardonnay,Bodega Catena Zapata
77041,Lot 226,15,41,Chardonnay,Cameron Hughes
77043,Dreambird,7,14,Pinot Grigio,Cramele Recas
77050,Reserva,12,41,Cabernet Sauvignon,Veramonte
77053,Les Valozières,64,42,Pinot Noir,Roux Père et Fils
77055,Jack's Cabin,39,9,Zinfandel,Mauritson
77057,Estate,18,9,Chardonnay,Midnight
77058,Estate Collection,9,41,Merlot,Viu Manent
77059,Gaston Hochar,48,47,White Blend,Château Musar
77066,Crianza,14,30,Cabernet Sauvignon-Merlot,Castillo de Monjardin
77070,Eulalie,44,42,Malbec,Château de Cénac
77072,DFJ Pinot Noir-Alfrocheiro,13,24,Portuguese Red,DFJ Vinhos
77073,Amalie's Cuvée,50,9,Pinot Noir,Amalie Robert
77074,Gilt,18,9,Pinot Gris,Ancient Cellars
77075,Quinta dos Loridos,16,24,Portuguese Red,Bacalhôa Wines of Portugal
77081,Reserve,33,9,Chardonnay,Kunde
77082,Bien Nacido Vineyard,39,9,Pinot Noir,Kynsi
77083,Tempranillo,22,9,Rosé,Gundlach Bundschu
77084,Clos Triguedina La Chapelle du Clos,17,42,Malbec,Jean-Luc Baldès
77085,Cingalino,14,6,Red Blend,Villa Pillo
77086,Poggio ai Ginepri,18,6,Red Blend,Tenuta Argentiera
77087,Daniello,18,6,Red Blend,Tenuta di Trecciano
77088,Clemen Reserva,12,24,Portuguese White,Wines & Winemakers
77089,Aria Estate Brut,14,30,Sparkling Blend,Segura Viudas
77091,Quinta de Simaens,13,24,Portuguese White,Borges
77092,Cova da Ursa,20,24,Chardonnay,Bacalhôa Wines of Portugal
77095,Signature,17,9,Pinot Gris,King Estate
77100,Colombelle,9,42,White Blend,Producteurs Plaimont
77102,Winemaker's Selection Single Vineyard,18,41,Syrah,Tamaya
77103,Temperance Hill Vineyard,60,9,Pinot Noir,Torii Mor
77106,Sunbird,14,46,Sauvignon Blanc,Simonsig
77107,Dum Vinum Sperum,40,36,Chardonnay,Skouras
77108,Almyra,15,36,Chardonnay,Skouras
77110,Piesporter Goldtröpfchen Kabinett,30,19,Riesling,Reichsgraf von Kesselstatt
77113,Legado Reserva,16,41,Carmenère,De Martino
77116,Los Vascos,14,41,Sauvignon Blanc,Domaines Barons de Rothschild (Lafite)
77119,Button and Turkovich Vineyard,18,9,Rosé,Midsummer Cellars
77121,Reserve,14,41,Chardonnay,Santa Ema
77122,Hawks View Vineyard,60,9,Pinot Noir,Torii Mor
77127,Vista Montone Vineyard Daybreak Block,50,9,Merlot,Trinchero
77132,Fontanavigna,31,6,Pallagrello,Terre del Principe
77133,Cadus Single Vineyard,52,28,Malbec,Nieto Senetiner
77134,Stillwater Creek Vineyard,22,9,Roussanne,Novelty Hill
77140,Sugarloaf Vineyards,30,9,Mourvèdre,Maryhill
77151,Mistral Red,28,9,Rhône-style Red Blend,Convergence Zone
77156,Wiley Vineyard,35,9,Pinot Noir,Phillips Hill
77158,Guadalupe Selection,23,24,Portuguese Red,Quinta do Quetzal
77164,OFS,30,9,Chardonnay,De Loach
77168,Colheita,15,24,Moscatel,Bacalhôa Wines of Portugal
77170,Enamore,26,28,Red Blend,Bodega Renacer
77174,Ciconia The Reserva,13,24,Portuguese Red,Herdade de São Miguel
77177,Vintner's Reserve,16,9,Syrah,Kendall-Jackson
77179,Jack's Masterpiece,90,9,Cabernet Sauvignon,Hall
77181,White4,16,9,White Blend,Vina Robles
77187,Classic Series,12,41,Sauvignon Blanc,Montes
77190,East Side Vineyards,13,9,Sauvignon Blanc,Pedroncelli
77193,Les Pionniers,45,9,Sauvignon Blanc,Capture
77198,Brut Rosé,60,42,Champagne Blend,Duval-Leroy
77204,Reserva,17,41,Carmenère,Koyle
77205,Burning Desire,35,9,Cabernet Franc,Hard Row To Hoe
77206,Freestone Hill Vineyard,60,9,Pinot Noir,J Vineyards & Winery
77209,Toro de Piedra Reserva,14,41,Cabernet Sauvignon,Viña Requingua
77213,Estate,24,9,Petite Sirah,Miraflores
77215,Estate,26,9,Petite Sirah,Vina Robles
77219,Riebli Valley Vineyard,34,9,Zinfandel,De Loach
77220,Paxis,9,24,Portuguese Red,DFJ Vinhos
77222,Marques de Casa Concha,18,41,Chardonnay,Concha y Toro
77223,Reserva,12,41,Cabernet Sauvignon,Echeverria
77224,Monte Cascas Reserva Branco,24,24,Portuguese White,Casca Wines
77228,McCrone Vineyard,50,9,Pinot Noir,Ken Wright
77229,Signature Collection,27,9,Pinot Noir,King Estate
77230,Kudos,25,6,Red Blend,Talamonti
77231,Tawny,19,24,Port,Niepoort
77232,Gran Reserva,15,41,Sauvignon Blanc,Ventisquero
77233,Reserva,14,41,Pinot Noir,Veramonte
77235,Toques et Clochers Méditerranéen,17,42,Chardonnay,Sieur d'Arques
77237,Reserva,12,41,Cabernet Sauvignon-Syrah,Oveja Negra
77238,Plénitude,35,42,Tannat,Producteurs Plaimont
77241,Hedòs,19,6,Rosé,Cantina Tollo
77243,Oriana,25,9,White Blend,Brian Carter Cellars
77244,The Bully,45,9,Cabernet Sauvignon,Gorman
77245,Morgeot Premier Cru,75,42,Chardonnay,Henri de Villamont
77249,Erwin Vineyard,50,9,Pinot Noir,Clos La Chance
77256,Fourchaume Premier Cru,35,42,Chardonnay,La Chablisienne
77258,La Marega,68,6,"Corvina, Rondinella, Molinara",Le Salette
77259,Les Chardannes,72,42,Pinot Noir,Jean-Claude Boisset
77260,Les Vieilles Vignes Montmains Premier Cru,54,42,Chardonnay,Pascal Bouchard
77262,Zephyr Ridge Vineyard,20,9,Petite Sirah,Thurston Wolfe
77267,Bramare,40,28,Cabernet Sauvignon,Viña Cobos
77269,Montmains Premier Cru,55,42,Chardonnay,Chanson Père et Fils
77274,Domaine Duc de Magenta Clos de la Chapelle Morgeot Premier Cru,85,42,Chardonnay,Louis Jadot
77275,Trenton Estate Vineyard,58,9,Pinot Noir,Joseph Swan Vineyards
77277,Klipsun Vineyard,30,9,Merlot,Januik
77280,Sondraia,50,6,Red Blend,Poggio al Tesoro
77281,Silencieux,55,9,Cabernet Sauvignon,Venge
